,47,311,362,363,364,365,622,720,726,761,883,887
1997-07-01,4.6,-999.0,1.0,0.0,0.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-02,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-03,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-04,2.8,-999.0,4.2,0.0,6.0,-999.0,1.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-05,0.2,-999.0,0.3,0.0,0.0,-999.0,2.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-06,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-07,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-08,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-09,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-10,2.6,-999.0,0.0,0.0,0.0,-999.0,0.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-11,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-12,0.0,-999.0,0.3,0.0,0.5,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-13,0.0,-999.0,0.1,0.0,0.0,-999.0,0.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-14,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-15,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-16,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-17,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-18,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-19,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-20,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-21,2.8,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-22,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-23,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-24,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-25,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-26,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-27,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-28,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-29,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-30,1.2,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-07-31,1.0,-999.0,28.0,0.0,21.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-08-01,6.6,-999.0,13.5,0.0,0.0,-999.0,8.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-08-02,3.8,-999.0,0.0,0.0,0.0,-999.0,3.2,-999.0,-999.0,-999.0,-999.0,-999.0
1997-08-03,0.0,-999.0,0.0,0.0,0.0,-999.0,0.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-08-04,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-08-05,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
