DATA,Tipologia de Ocorrência,Regional,Ocorrências
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,1
01/04/2022,Outros,SR 3,2
01/04/2022,Outros,SR 4,1
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,1
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,0
01/04/2022,Outros,SR 3,0
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,2
01/04/2022,Outros,SR 3,1
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,1
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,0
01/04/2022,Outros,SR 3,0
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,0
01/04/2022,Outros,SR 3,0
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,1
01/04/2022,Outros,SR 2,3
01/04/2022,Outros,SR 3,4
01/04/2022,Outros,SR 4,3
01/04/2022,Outros,SR 5,1
01/04/2022,Outros,SR 6,3
01/04/2022,Outros,SR 7,1
01/04/2022,Outros,SR 8,1
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,2
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,1
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,0
01/04/2022,Outros,SR 3,0
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,0
01/04/2022,Outros,SR 3,0
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,1
01/04/2022,Outros,SR 3,1
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,0
01/04/2022,Outros,SR 3,0
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
01/04/2022,Outros,SR 1,0
01/04/2022,Outros,SR 2,0
01/04/2022,Outros,SR 3,0
01/04/2022,Outros,SR 4,0
01/04/2022,Outros,SR 5,0
01/04/2022,Outros,SR 6,0
01/04/2022,Outros,SR 7,0
01/04/2022,Outros,SR 8,0
01/04/2022,Outros,SR 9,0
01/04/2022,Outros,SR 10,0
01/04/2022,Outros,SR 11,0
01/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,1
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,2
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,0
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,0
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,1
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,2
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,0
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,0
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,0
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,0
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,0
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,3
02/04/2022,Outros,SR 2,1
02/04/2022,Outros,SR 3,2
02/04/2022,Outros,SR 4,0
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,1
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,1
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,1
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,0
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,0
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,0
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,0
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,1
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,1
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,1
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,8
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,0
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,0
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
02/04/2022,Outros,SR 1,0
02/04/2022,Outros,SR 2,0
02/04/2022,Outros,SR 3,0
02/04/2022,Outros,SR 4,0
02/04/2022,Outros,SR 5,0
02/04/2022,Outros,SR 6,0
02/04/2022,Outros,SR 7,0
02/04/2022,Outros,SR 8,0
02/04/2022,Outros,SR 9,0
02/04/2022,Outros,SR 10,0
02/04/2022,Outros,SR 11,0
02/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,1
03/04/2022,Outros,SR 4,2
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,1
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,1
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,1
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,1
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,1
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
03/04/2022,Outros,SR 1,0
03/04/2022,Outros,SR 2,0
03/04/2022,Outros,SR 3,0
03/04/2022,Outros,SR 4,0
03/04/2022,Outros,SR 5,0
03/04/2022,Outros,SR 6,0
03/04/2022,Outros,SR 7,0
03/04/2022,Outros,SR 8,0
03/04/2022,Outros,SR 9,0
03/04/2022,Outros,SR 10,0
03/04/2022,Outros,SR 11,0
03/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,1
04/04/2022,Outros,SR 2,1
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,1
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,3
04/04/2022,Outros,SR 8,1
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,0
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,0
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,2
04/04/2022,Outros,SR 4,1
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,0
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,2
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,0
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,0
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,0
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,1
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,5
04/04/2022,Outros,SR 2,7
04/04/2022,Outros,SR 3,1
04/04/2022,Outros,SR 4,2
04/04/2022,Outros,SR 5,1
04/04/2022,Outros,SR 6,1
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,1
04/04/2022,Outros,SR 9,1
04/04/2022,Outros,SR 10,1
04/04/2022,Outros,SR 11,4
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,0
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,0
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,0
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,0
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,0
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,0
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,0
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,0
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,1
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
04/04/2022,Outros,SR 1,0
04/04/2022,Outros,SR 2,0
04/04/2022,Outros,SR 3,0
04/04/2022,Outros,SR 4,0
04/04/2022,Outros,SR 5,0
04/04/2022,Outros,SR 6,0
04/04/2022,Outros,SR 7,0
04/04/2022,Outros,SR 8,0
04/04/2022,Outros,SR 9,0
04/04/2022,Outros,SR 10,0
04/04/2022,Outros,SR 11,0
04/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,1
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,2
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,1
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,1
05/04/2022,Outros,SR 2,5
05/04/2022,Outros,SR 3,1
05/04/2022,Outros,SR 4,3
05/04/2022,Outros,SR 5,1
05/04/2022,Outros,SR 6,1
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,2
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,1
05/04/2022,Outros,SR 11,2
05/04/2022,Outros,SR 12,2
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,1
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
05/04/2022,Outros,SR 1,0
05/04/2022,Outros,SR 2,0
05/04/2022,Outros,SR 3,0
05/04/2022,Outros,SR 4,0
05/04/2022,Outros,SR 5,0
05/04/2022,Outros,SR 6,0
05/04/2022,Outros,SR 7,0
05/04/2022,Outros,SR 8,0
05/04/2022,Outros,SR 9,0
05/04/2022,Outros,SR 10,0
05/04/2022,Outros,SR 11,0
05/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,1
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,0
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,1
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,0
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,0
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,1
06/04/2022,Outros,SR 2,4
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,3
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,1
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,3
06/04/2022,Outros,SR 9,1
06/04/2022,Outros,SR 10,1
06/04/2022,Outros,SR 11,1
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,0
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,0
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,0
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,0
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,0
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
